date,co2,date_2,subset,GP_CO2_periodic_preds,GP_CO2_periodic_std,GP_CO2_non-periodic_preds,GP_CO2_non-periodic_std,GP_CO2_simple RBF_preds,GP_CO2_simple RBF_std
1967-07-29,322.0,1967.5753424657535,test_interp,321.95113697755545,0.3376414680067376,321.5257512375977,0.3692143191155334,321.6623367465845,0.36432609438254215
1967-08-05,321.6,1967.5945205479452,test_interp,321.5191705582167,0.359702144206742,321.10570373312976,0.3698932040270757,321.18844525679333,0.3702359296246335
1967-08-12,321.4,1967.613698630137,test_interp,321.02626826483674,0.33746191802736436,320.70421857375226,0.3691610436701015,320.7468080892476,0.3624709024195515
1967-08-19,320.4,1967.6328767123289,train,320.4000245799837,0.0044720627358434475,320.33096802928645,0.3672022927632323,320.371563382197,0.3493586126264965
1967-08-26,320.0,1967.6520547945206,test_interp,320.2204130016844,0.3166982767749164,319.99587921534646,0.36438835494236527,320.0585255516563,0.34208918990943815
1967-09-02,320.0,1967.6712328767123,train,319.999989228524,0.004472061566451261,319.7088342880759,0.36117292143681784,319.7806722028735,0.3399463018859276
1967-09-09,319.4,1967.690410958904,test_interp,319.587656624822,0.31621900785009743,319.4791690384867,0.35798145287586686,319.51688761492466,0.3393649288566425
1967-09-16,319.3,1967.7095890410958,train,319.3000013467313,0.004472061159706081,319.3150131067729,0.3551261215757564,319.276650031863,0.3383156724902765
1967-09-23,319.0,1967.7287671232878,test_interp,319.10632908661927,0.3159152840414925,319.2225505166284,0.35276723829289597,319.1069384823483,0.3350348498975665
1967-09-30,318.8,1967.7479452054795,train,318.8000173389448,0.004472049262393203,319.20530311730676,0.35092409050356055,319.0681580279066,0.3288877663717977
1967-10-07,318.8,1967.7671232876712,train,318.80004242154416,0.004472035026250727,319.2635475782601,0.3495204933770351,319.1807081882183,0.3251615716332127
1967-10-14,319.8,1967.786301369863,train,319.79994358921465,0.004472048652273741,319.39396712400566,0.34844203933501283,319.39288859120336,0.32797473280196615
1967-10-21,319.4,1967.805479452055,test_interp,319.6814534380428,0.31561105989857374,319.58961338024267,0.34758554743871534,319.62602147250595,0.3308788859370999
1967-10-28,319.8,1967.8246575342466,train,319.7999979037417,0.004472048194684089,319.840215301543,0.34689133208468376,319.85409730765815,0.32765556287607733
1967-11-04,320.0,1967.8438356164384,train,320.0000071284853,0.004472035636372049,320.1328269182219,0.3463577178621486,320.1163905739946,0.32279576201704074
1967-11-11,320.3,1967.86301369863,train,320.30001191537826,0.0044720352296245105,320.45276035645355,0.3460402090397442,320.4517283152223,0.32112131356790125
1967-11-18,320.9,1967.8821917808218,train,320.89999333752246,0.004472034365285869,320.78471196038885,0.3460360363093473,320.84147026812366,0.32279084313855316
1967-11-25,321.5,1967.9013698630138,train,321.4999613585996,0.004472047940467596,321.1139629856771,0.3464533076968296,321.22236837879177,0.32765790800034345
1967-12-02,321.4,1967.9205479452055,test_interp,321.473445300672,0.3156599501700129,321.4275258671518,0.34736710433759904,321.54053475201084,0.33090005020207525
1967-12-09,321.8,1967.9397260273972,train,321.7999905962856,0.004472048448900568,321.7151136855908,0.3487727816591861,321.78204279250576,0.3280116594043287
1967-12-16,322.2,1967.958904109589,train,322.19996230707056,0.004472034822876936,321.96983280216114,0.35055437081570684,321.9643130852425,0.32521202211103994
1967-12-23,321.9,1967.978082191781,train,321.9000208642422,0.004472048855646904,322.1885331085792,0.3524860988100865,322.1176402708377,0.3290798457744585
1967-12-30,322.3,1967.9972602739726,test_interp,322.1579701900579,0.3158829144785408,322.37179177425384,0.3542742873197585,322.269075592341,0.3363609518767715
1968-01-06,322.4,1968.016393442623,train,322.3999982498829,0.00447206105801978,322.52322552153163,0.35562705611826617,322.4270339462163,0.34378052898877953
1968-01-13,322.5,1968.035519125683,test_interp,322.54535507721033,0.33493557599691887,322.6498561141953,0.3563427202546491,322.58294550036845,0.35055003352679465
1968-01-20,322.5,1968.0546448087432,test_interp,322.68139816685976,0.334945990359642,322.76016447940873,0.3563514349101876,322.7280782959901,0.35056348043926316
1968-01-27,322.8,1968.0737704918033,train,322.800002581849,0.00447206166813755,322.86343504879284,0.3557291854657535,322.86391477288964,0.3438010244283825
1968-02-03,322.6,1968.0928961748634,test_interp,322.9405741256579,0.3156950973992787,322.96886073019846,0.3546630737608883,322.99374022071754,0.3363547684859439
1968-02-10,323.1,1968.1120218579235,train,323.1000062359165,0.004472048957333483,323.0846714870296,0.3533843038766528,323.11516743455957,0.32907130070794877
1968-02-17,323.4,1968.1311475409836,train,323.3999755806445,0.004472034721190035,323.2174241864976,0.3520973373341942,323.23099213015513,0.3252889048662275
1968-02-24,323.1,1968.1502732240438,train,323.1000337380633,0.0044720491098633455,323.3715008266487,0.3509337895647489,323.36125397667234,0.32876093462748995
1968-03-02,323.1,1968.1693989071039,test_interp,323.49064002978247,0.31530899670072765,323.54883459085005,0.34994620905069657,323.53088450773794,0.33458839751703184
1968-03-09,323.8,1968.188524590164,train,323.79999807592566,0.00447206019368613,323.7488572426972,0.34913569121922355,323.7468510607459,0.33687376160105703
1968-03-16,323.8,1968.207650273224,test_interp,323.98171772960995,0.3151933892118247,323.9686402804323,0.34849072569054074,323.99537944863823,0.3345702345310406
1968-03-23,324.2,1968.2267759562842,train,324.20001078921615,0.004472047737094391,324.2031880340119,0.34801278574194944,324.2531444344023,0.32841262896083556
1968-03-30,324.7,1968.2459016393443,train,324.69997584628754,0.0044720353313113985,324.445834241138,0.3477172967241361,324.494174774264,0.32284747501741234
1968-04-06,324.7,1968.2650273224044,train,324.7000158381713,0.0044720352296245105,324.6886941055797,0.3476174390536245,324.7014421024108,0.32108365099609026
1968-04-13,325.0,1968.2841530054645,train,324.99998656175,0.0044720352296245105,324.9231299814929,0.34771011095323234,324.88381389284723,0.3228305108753411
1968-04-20,324.8,1968.3032786885246,train,324.8000444754828,0.004472048143840792,325.14019860279694,0.34798030248744755,325.0687613418819,0.32838388343873987
1968-04-27,325.4,1968.3224043715848,test_interp,325.323582405423,0.3152120529084848,325.3310589798765,0.34842401032065673,325.26616671880214,0.33454487484331363
1968-05-04,325.6,1968.3415300546449,train,325.59999940382625,0.004472059532724992,325.48733071593546,0.3490717084673192,325.45022978352694,0.33687405422576705
1968-05-11,325.0,1968.360655737705,test_interp,325.6228089930704,0.3153482920370432,325.60140106544605,0.3499875186773148,325.58719965478673,0.3346291839839945
1968-05-18,325.5,1968.379781420765,train,325.5000247047713,0.004472049364079772,325.6666847317732,0.35123034818203547,325.66699247033904,0.3288365930746747
1968-05-25,325.8,1968.3989071038252,train,325.79998271299036,0.004472035432998284,325.6778430215959,0.3527878676406796,325.69660281768097,0.32538218475218056
1968-06-01,325.6,1968.4180327868853,train,325.6000044109568,0.004472049364079772,325.6309689401876,0.3545178435268427,325.67683857125326,0.32922809677824383
1968-06-08,325.7,1968.4371584699454,test_interp,325.50258227228545,0.3159385966268726,325.5237428647561,0.3561372632515711,325.59687244689906,0.33702413736809583
1968-06-15,325.5,1968.4562841530055,train,325.49997692135344,0.004472061210549231,325.35556045946026,0.35728069562733056,325.4441512249359,0.34696525895578206
1968-06-22,324.9,1968.4754098360656,test_interp,325.0641591217187,0.33589640496450635,325.12763126324444,0.3576150516584744,325.21522826079433,0.36002706053438904
1968-06-29,324.6,1968.4945355191257,test_interp,324.71394871702586,0.3572157426959542,324.8430434781474,0.3569681807251694,324.9203605065706,0.3658852572869822
1968-07-06,324.7,1968.5136612021859,test_interp,324.3968590406601,0.33627875132350826,324.5067882024716,0.35541832455334577,324.57506409036074,0.35481461636170314
1968-07-13,324.1,1968.532786885246,train,324.09999927726284,0.004472049364079772,324.12573477420693,0.35330251132321694,324.1826096308537,0.3359162382291246
1968-07-20,323.9,1968.551912568306,train,323.8999840173225,0.004472035738058927,323.7085480000133,0.3511290836335771,323.73256444160086,0.3241933584435388
1968-07-27,323.4,1968.5710382513662,train,323.39998093617544,0.004472036449867015,323.26553783331093,0.3494160232651529,323.2300543149092,0.32124449737687194
1968-08-03,322.4,1968.5901639344263,train,322.4000434123941,0.004472035534685168,322.8084326826112,0.3485124978099665,322.7188397165785,0.3229089813856662
1968-08-10,322.2,1968.6092896174864,train,322.200007612906,0.004472048601430449,322.3500692766767,0.3484780114556313,322.25186242663494,0.3284765132329494
1968-08-17,322.0,1968.6284153005465,test_interp,321.98301542041526,0.31530050257724246,321.903995344276,0.3490738392743152,321.8418912309393,0.3345864819451181
1968-08-24,321.7,1968.6475409836066,train,321.69998384776324,0.004472059786940826,321.4839867168151,0.3498689658844107,321.46691361692643,0.33685627529695544
1968-08-31,321.4,1968.6666666666667,test_interp,321.02131716321173,0.315568784422215,321.10348807088985,0.35040944111538924,321.11867798386737,0.33490598187219683
1968-09-07,320.4,1968.6857923497269,train,320.4000506826331,0.004472048194684089,320.77499624093343,0.3503787521690258,320.81404819901985,0.3308945451120153
1968-09-14,321.1,1968.704918032787,train,321.0999287018252,0.004472047838780995,320.509416122298,0.34969231980179755,320.5661665806092,0.3301872438163007
1968-09-21,319.7,1968.724043715847,test_interp,320.33561460703794,0.3154879970350006,320.31543032181315,0.3485027367132152,320.38189189522785,0.33116629023738964
1968-09-28,319.8,1968.7431693989072,train,319.80004138469343,0.004472048347213978,320.1989330616146,0.3471248754375757,320.27397588332593,0.3276262140809126
1968-10-05,320.5,1968.7622950819673,train,320.4999596064857,0.004472035534685168,320.1625842946769,0.345913487577577,320.23703768944443,0.32274284243544105
1968-10-12,320.5,1968.7814207650274,train,320.4999818939626,0.0044720352804679545,320.2055395425394,0.34513836340836435,320.2384528500485,0.3208080984870857
1968-10-19,320.2,1968.8005464480875,train,320.2000037417623,0.0044720351787810655,320.32340317187436,0.34490090338615476,320.2721992941879,0.32078755955623206
1968-10-26,319.9,1968.8196721311476,train,319.9000624007699,0.004472035382154842,320.5084371694581,0.3451192187604602,320.3868307920868,0.32268937623615346
1968-11-02,320.7,1968.8387978142077,train,320.699999892802,0.004472048245527387,320.7500346981394,0.3455815806317032,320.6234273131263,0.3275144947606262
1968-11-09,320.8,1968.8579234972678,test_interp,321.160240899133,0.31501739064004736,321.0354398971152,0.34604252272629865,320.9561104634655,0.33064580645217434
1968-11-16,321.4,1968.877049180328,train,321.4000078517116,0.00447204697444479,321.3506658053118,0.346323501566212,321.3203782903365,0.3274806151039133
1968-11-23,321.7,1968.896174863388,train,321.70000647444374,0.004472035432998284,321.6815350006651,0.3463829521009979,321.67602221186195,0.3229262225652448
1968-11-30,322.0,1968.9153005464482,train,322.0000101516213,0.004472034365285869,322.01474683225644,0.3463333826171575,322.0219724925684,0.322971808730635
1968-12-07,322.4,1968.9344262295083,train,322.39999899373254,0.0044720482963706825,322.3388647295827,0.3463999306949865,322.3638923785895,0.32760054166611124
1968-12-14,322.9,1968.9535519125684,test_interp,322.7907201506156,0.3153162563209403,322.6451195508819,0.3468328331708619,322.6884874335895,0.3307732078631624
1968-12-21,323.3,1968.9726775956285,train,323.2999640231979,0.004472048398057274,322.9279410713511,0.3478031992194383,322.97726164358374,0.32762024828721775
1968-12-28,323.1,1968.9918032786886,train,323.10001208573846,0.0044720347720334855,323.18515825612246,0.34932131759168905,323.23453381830507,0.3231508883273534
1969-01-04,323.3,1969.0109589041097,train,323.30001596440815,0.00447203604311955,323.41819340978367,0.3512145714280056,323.4796885421853,0.3243955512239417
1969-01-11,324.0,1969.0301369863014,train,323.99995957127754,0.004472049313236488,323.63071908668337,0.35316300381036925,323.70873844838434,0.3357148077445737
1969-01-18,324.3,1969.0493150684931,test_interp,323.9071265879573,0.33651750177813783,323.82834156487957,0.3547940783661956,323.890541658845,0.35416610056765596
1969-01-25,324.1,1969.0684931506848,test_interp,323.9773390835894,0.35718522455152973,324.0180310427399,0.35579659176189227,324.01077183182406,0.3638827449380664
1969-02-01,324.1,1969.0876712328768,test_interp,324.05086850029386,0.33703060628419,324.2068226838581,0.3560004455204666,324.10457233978195,0.35483666708441736
1969-02-08,323.9,1969.1068493150685,train,323.9000365967202,0.0044720491098633455,324.4008635547957,0.35540669613789105,324.23861186905447,0.33860605474774863
1969-02-15,324.3,1969.1260273972603,train,324.30001010865226,0.0044720482963706825,324.604629630551,0.35416363168414516,324.4603585060244,0.3317888763597196
1969-02-22,324.8,1969.145205479452,test_interp,324.7081343368971,0.3166779516306459,324.8203978987357,0.3525077080828407,324.7604375991074,0.33149596587620056
1969-03-01,325.1,1969.164383561644,train,325.0999895938366,0.004472049313236488,325.04802122986007,0.3506996645444177,325.0808023213168,0.3280450569062897
1969-03-08,325.5,1969.1835616438357,train,325.49997602923844,0.004472034822876936,325.2850108860347,0.34898292353189625,325.36022034971614,0.32507280841503294
1969-03-15,325.7,1969.2027397260274,train,325.699977923575,0.004472048906490194,325.5268897635429,0.3475738450225934,325.58067307157427,0.3279762266268581
1969-03-22,325.9,1969.2219178082191,test_interp,325.6907670497719,0.3157305046737587,325.76774494485403,0.3466702519432114,325.77921452939984,0.3308676328703586
1969-03-29,325.8,1969.2410958904109,train,325.8000071440791,0.004472048448900568,326.00088581547027,0.3464502264005436,326.0056685356925,0.3276454717843209
1969-04-05,326.2,1969.2602739726028,train,326.2000145903035,0.004472034416129323,326.2195068353179,0.3470387798903156,326.25712066279465,0.3228160517064591
1969-04-12,327.1,1969.2794520547945,train,327.0999290408589,0.004472036500710445,326.41726251505673,0.34844502667435195,326.4716671086685,0.3212670547452057
1969-04-19,326.5,1969.2986301369863,train,326.5000264345042,0.004472035585528608,326.5886842287512,0.35050214238744515,326.60298228564096,0.32388688895587414
1969-04-26,326.5,1969.317808219178,train,326.5000261158387,0.004472049160706632,326.729400113538,0.3528552172968334,326.6743455656521,0.33334329124544865
1969-05-03,327.5,1969.33698630137,test_interp,326.9306268811097,0.3359603512350738,326.8361550055478,0.35502560226506413,326.73756654171507,0.3459022147684401
1969-05-10,327.8,1969.3561643835617,test_interp,327.01382055185564,0.3355657969937672,326.9066612706917,0.3565428315890524,326.80713885136083,0.3509321969623115
1969-05-17,326.8,1969.3753424657534,train,326.80003085597895,0.00447206288837284,326.93933816538646,0.35709975941359434,326.85730118406065,0.35033199201522314
1969-05-24,326.9,1969.3945205479451,test_interp,327.03022068470517,0.33579513610724054,326.9330130421647,0.3566715724955165,326.8633899126858,0.35095876885528926
1969-05-31,327.4,1969.4136986301369,test_interp,326.93293704280916,0.3363356608534001,326.88666028927406,0.3555478935995108,326.827346103217,0.3459144289869178
1969-06-07,326.5,1969.4328767123288,train,326.50003809280486,0.004472049719982745,326.79924353625876,0.3542534668655169,326.76606161950866,0.3333831243174713
1969-06-14,326.7,1969.4520547945206,train,326.69999770880366,0.00447203629733672,326.6697055699831,0.35337153641188784,326.682034612889,0.32431598859507976
1969-06-21,326.7,1969.4712328767123,train,326.6999837698047,0.004472036246493287,326.4971223886317,0.35332762955517394,326.5554316316085,0.32432664105761977
1969-06-28,326.3,1969.490410958904,train,326.30000132710916,0.004472049262393203,326.2810075507881,0.3542211064847292,326.36921495288806,0.3334222582564467
1969-07-05,326.1,1969.509589041096,test_interp,325.98390221278544,0.3364453657867874,326.02172523911406,0.35578126174392277,326.1274836458741,0.34598874034116456
1969-07-12,326.0,1969.5287671232877,test_interp,325.7669368311595,0.3359106387302363,325.72094940814685,0.3574680974158399,325.84004554122623,0.35104359231751053
1969-07-19,325.7,1969.5479452054794,train,325.69996629992727,0.00447206293921597,325.38209495622107,0.3586686436382073,325.5027190440701,0.35037359396916745
1969-07-26,325.4,1969.5671232876712,test_interp,325.05394430624955,0.3358141066766848,325.0106463950129,0.3589035256783748,325.102131547195,0.3509675332070398
1969-08-02,324.5,1969.5863013698631,test_interp,324.6976572519716,0.33662613355163257,324.614319714843,0.35796931656054976,324.6348880423532,0.34638343497525975
1969-08-09,324.5,1969.6054794520549,train,324.4999495377065,0.004472049211549918,324.2030122812428,0.3559791821260314,324.12530448845956,0.3360462636056708
1969-08-16,323.1,1969.6246575342466,train,323.10006767247114,0.004472048703117033,323.78852079582447,0.3533023200944465,323.62850120567356,0.331442562695932
1969-08-23,322.5,1969.6438356164383,test_interp,323.1742200071573,0.3163914027105302,323.38403515362955,0.35043135375775913,323.20518922732595,0.3314928648766315
1969-08-30,323.1,1969.66301369863,train,323.0999662211692,0.004472047432034567,323.0034428695162,0.3478254522156439,322.88728553408754,0.32776550534371585
1969-09-06,322.2,1969.682191780822,train,322.20004565402127,0.004472035483841726,322.6605014513748,0.3457832993464266,322.6627507092492,0.322827366083584
1969-09-13,322.7,1969.7013698630137,train,322.6999582228545,0.004472035636372049,322.367952219479,0.34438851916799,322.47804631621415,0.32086231349427335
1969-09-20,322.8,1969.7205479452055,train,322.79993175405866,0.004472035890589241,322.1366570717273,0.3435403944101666,322.2721410882917,0.3205654507918911
1969-09-27,321.9,1969.7397260273972,train,321.9000022212081,0.004472034365285869,321.97483905078263,0.34304693969266115,322.0434407147376,0.3205329659242955
1969-10-04,321.5,1969.7589041095891,train,321.50002306258267,0.00447203512793762,321.887498678324,0.3427342582736625,321.86576085024416,0.32053743296068277
1969-10-11,321.8,1969.7780821917809,train,321.7999960712088,0.004472035483841726,321.87606208941696,0.34252574080142767,321.81064317553273,0.32054724793024464
1969-10-18,322.0,1969.7972602739726,train,321.9999884630697,0.004472034822876936,321.9382957927408,0.3424627951966856,321.88079585373345,0.3205691090209432
1969-10-25,321.9,1969.8164383561643,train,321.9000200060328,0.004472035026250727,322.06849859108,0.34266445757438274,322.03566785602504,0.3205960428765058
1969-11-01,322.2,1969.835616438356,train,322.2000111138556,0.0044720352296245105,322.2579561332513,0.34324725573402287,322.24450447073997,0.32059637747187714
1969-11-08,322.6,1969.854794520548,train,322.59999597028565,0.004472035687215489,322.4956200435741,0.3442425520293988,322.4953832682888,0.32059602519567443
1969-11-15,322.7,1969.8739726027397,train,322.7000211020523,0.004472036246493287,322.76895369956947,0.34555039359733164,322.7787736843855,0.3209054380574913
1969-11-22,323.1,1969.8931506849315,train,323.10000679292307,0.004472034721190035,323.06487223107007,0.34695384476442853,323.0790116159143,0.32364953285772385
1969-11-29,323.5,1969.9123287671232,train,323.4999995781316,0.004472048194684089,323.37069646705294,0.3481912126204279,323.37678589746133,0.3326937115309315
1969-12-06,323.9,1969.9315068493152,test_interp,323.78402348436566,0.3346931986658963,323.675040022874,0.34905819822219986,323.6600687497912,0.34365410802335306
1969-12-13,323.9,1969.9506849315069,test_interp,324.01323264636324,0.33477793169107056,323.9685555146621,0.34949935851452324,323.93445121593476,0.34364193776484714
1969-12-20,324.2,1969.9698630136986,train,324.20000807201444,0.0044720480929974936,324.2444793433931,0.3496516193033423,324.2162387507391,0.3327032866836294
1969-12-27,324.5,1969.9890410958903,train,324.4999940426097,0.004472035432998284,324.49893333523437,0.34981830515447143,324.50723097119266,0.32397986897922204
1970-01-03,324.7,1970.0082191780823,train,324.7000146137801,0.004472036551553875,324.7309639382673,0.35037518450125515,324.77557926121705,0.323337929250207
1970-01-10,325.4,1970.027397260274,train,325.3999512717182,0.004472048957333483,324.9423235067141,0.3516354259883875,324.97684687525043,0.32874466320052714
1970-01-17,325.0,1970.0465753424658,test_interp,325.10947061359207,0.3162288912192704,325.13702116715416,0.35372020499300827,325.10958744836967,0.3352300409206781
1970-01-24,324.8,1970.0657534246575,train,324.8000434037359,0.0044720621765689614,325.3206906601555,0.3564847698038975,325.23428600422585,0.3388317333150882
1970-01-31,325.5,1970.0849315068492,test_interp,325.3478663964693,0.3164854304712084,325.4998375401948,0.3595299792300263,325.41504312547,0.34168260670441003
1970-02-07,325.7,1970.1041095890412,train,325.69999288464976,0.004472062074882684,325.68103686795354,0.36229555749891446,325.6586103262167,0.3488166274409289
1970-02-14,326.0,1970.123287671233,test_interp,325.82054450767674,0.33673587182550035,325.8701543811696,0.36420337218349874,325.92807369116775,0.36126538006470826
1970-02-21,326.3,1970.1424657534246,test_interp,325.9880809999692,0.35836780103360755,326.07165914568594,0.3648102816923782,326.19080049156855,0.3671101562557468
1970-02-28,326.1,1970.1616438356164,test_interp,326.28354578916753,0.337791036740753,326.2880846031895,0.36393720251940576,326.43071256831115,0.3562736993337527
1970-03-07,326.8,1970.1808219178083,train,326.7999654574203,0.004472049262393203,326.51967909881853,0.3617512497499385,326.63647882256373,0.33931544143008613
1970-03-14,326.8,1970.2,train,326.7999941850206,0.004472049414923056,326.7642681325944,0.3587820019112727,326.8081118155793,0.33294743443936603
1970-03-21,327.5,1970.2191780821918,test_interp,326.8447064748983,0.31700587577611405,327.0173307162752,0.3558523805011516,326.97246546271583,0.33563561595427743
1970-03-28,326.9,1970.2383561643835,train,326.900023664474,0.004472061413921823,327.272273316089,0.3539105857178559,327.17071646472016,0.3375053348029192
1970-04-04,328.2,1970.2575342465752,test_interp,327.4079933624695,0.31664120677520213,327.5208686860117,0.3537769812810691,327.42228722508173,0.3352330377370893
1970-04-11,327.8,1970.2767123287672,train,327.7999833092077,0.0044720506860049586,327.7538148451877,0.3558708595166926,327.7067958980223,0.3295731568476645
1970-04-18,327.8,1970.295890410959,train,327.80002614110714,0.004472036602397304,327.9613624271084,0.36002584714489166,327.97905505757956,0.32796565389293264
1970-04-25,328.5,1970.3150684931506,train,328.4999594069331,0.004472051601183705,328.13395692510926,0.3654883963162999,328.1942678348256,0.34094377869419656
1970-05-02,327.9,1970.3342465753424,test_interp,328.3886311476549,0.34005980917808276,328.26284574597923,0.3711109384985118,328.32728735934614,0.369292628665705
1970-05-09,327.5,1970.3534246575343,test_interp,328.366546307933,0.3637197126229724,328.3406076623737,0.3756604265063563,328.38066596949733,0.3995363235010984
1970-05-16,328.0,1970.372602739726,test_interp,328.38810150383233,0.3647169938816301,328.3615730606051,0.3781301323413772,328.3732004304092,0.41739535159535
1970-05-23,328.3,1970.3917808219178,test_interp,328.34396133144116,0.36463139995275606,328.3221158818875,0.3779690245622586,328.3189583117942,0.41737879287013774
1970-05-30,327.9,1970.4109589041095,test_interp,328.23410236309087,0.36346314020695875,328.22081085318246,0.3751869497135022,328.21958419219567,0.3994994818471927
1970-06-06,327.5,1970.4301369863015,test_interp,328.04336724754353,0.3398019114464316,328.05846113448496,0.37032632678611527,328.0698583877825,0.36926777164911
1970-06-13,327.8,1970.4493150684932,train,327.8000080232214,0.004472051855399989,327.838010768741,0.36431170039421046,327.8612149724222,0.3409263907439149
1970-06-20,327.7,1970.468493150685,train,327.69998418435017,0.004472035687215489,327.5643626162315,0.3582091293964964,327.58419296951496,0.32780519021294086
1970-06-27,327.2,1970.4876712328767,train,327.200011322156,0.004472048753960324,327.24412555978256,0.35295451553840773,327.2396514875539,0.32858252415116085
1970-07-04,327.2,1970.5068493150684,test_interp,326.8134240279531,0.31621953997273394,326.8853148786683,0.3491334171985518,326.848732879023,0.33115679532926684
1970-07-11,326.2,1970.5260273972603,train,326.2000400772778,0.004472047889624296,326.49702740785546,0.3468890454562099,326.44342663999083,0.32781288041918255
1970-07-18,326.2,1970.545205479452,train,326.19998833581866,0.00447203512793762,326.0891092340913,0.3459841811074332,326.0485875674246,0.32283457737669835
1970-07-25,325.6,1970.5643835616438,train,325.600020342057,0.004472036246493287,325.671829154474,0.3459707469444247,325.6789580165575,0.3210938525419339
1970-08-01,325.2,1970.5835616438355,train,325.2000231925513,0.004472034822876936,325.25556674541946,0.3463784043252465,325.3393406599181,0.32276225295187044
1970-08-08,325.2,1970.6027397260275,train,325.199979288079,0.004472047228661339,324.8505203031732,0.3468462219985586,325.0069039274342,0.32764529821891525
1970-08-15,324.8,1970.6219178082192,test_interp,324.85881635777145,0.31549319380192814,324.4664374445736,0.34716833964541505,324.62753391523415,0.33089602394711976
1970-08-22,324.8,1970.641095890411,train,324.7999304872178,0.004472047584564482,324.11236984038567,0.3472692892834015,324.1693263897467,0.3279966967400226
1970-08-29,323.3,1970.6602739726027,train,323.3000527658693,0.0044720347720334855,323.796453199374,0.3471471368128166,323.6878994271485,0.3250534393681813
1970-09-05,322.9,1970.6794520547944,train,322.9000339693487,0.004472048550587156,323.52571384826445,0.34682196549894717,323.3039895617004,0.3279376272968321
1970-09-12,323.5,1970.6986301369864,test_interp,323.058543978838,0.3153972993873329,323.3059036986741,0.3463116674684336,323.09894875271306,0.3308101216263203
1970-09-19,323.1,1970.717808219178,train,323.0999871501408,0.004472047533721177,323.14136571908733,0.3456369574134034,323.0530388701867,0.32758141828679044
1970-09-26,323.1,1970.7369863013698,train,323.09997881545945,0.004472034466972776,323.0349321092994,0.3448421388681644,323.083589585441,0.3227161333559318
1970-10-03,323.2,1970.7561643835616,train,323.1999795057491,0.004472035788902366,322.98785719992475,0.3440125188038485,323.1119904830217,0.3207862323653474
1970-10-10,323.5,1970.7753424657535,train,323.4999361220059,0.004472035636372049,322.9997868647606,0.34327333242656377,323.1033391169339,0.32053528663952974
1970-10-17,322.9,1970.7945205479452,train,322.90001876040157,0.004472035432998284,323.06876612984706,0.3427649292373241,323.08229935432945,0.32054835750979366
1970-10-24,323.0,1970.813698630137,train,323.00000041699354,0.004472034466972776,323.1912869004262,0.34260037022610745,323.11490854724883,0.32057775268296623
1970-10-31,323.1,1970.8328767123287,train,323.10002733106586,0.00447203451781623,323.36237829875535,0.3428207844951923,323.25471784719844,0.32057901158457913
1970-11-07,323.6,1970.8520547945207,train,323.5999924951585,0.0044720347720334855,323.57574286351013,0.3433677982791872,323.50463483838877,0.3205826822051317
1970-11-14,323.7,1970.8712328767124,train,323.7000246511857,0.004472034670346585,323.82394236837104,0.34408897396752497,323.8274187919782,0.3208268742813708
1970-11-21,324.2,1970.890410958904,train,324.20000230148264,0.004472034416129323,324.09863675956626,0.3447816174108408,324.1736105808279,0.3227327550622056
1970-11-28,324.7,1970.9095890410958,train,324.6999836825272,0.004472047381191261,324.3908780830335,0.34526581093655645,324.49954696112616,0.32756950893796677
1970-12-05,324.7,1970.9287671232876,test_interp,324.8314162779279,0.3153983863310488,324.6914578595408,0.34546428918418404,324.7827633233587,0.330735081685195
1970-12-12,325.0,1970.9479452054795,train,325.000001699043,0.004472047991310896,324.9913010291119,0.3454594074814974,325.0294995951522,0.32753676604540544
1970-12-19,325.2,1970.9671232876713,train,325.2000059348246,0.0044720351787810655,325.2818926265952,0.34549888210511415,325.2601142108061,0.3227291886069961
1970-12-26,325.5,1970.986301369863,train,325.4999967012628,0.0044720351787810655,325.555715541124,0.34593414533755557,325.4903156898931,0.32114644144237364
1971-01-02,325.7,1971.0054794520547,train,325.69999627544445,0.004472035534685168,325.8066702293476,0.34709859544725635,325.73014621068904,0.32290259892828094
1971-01-09,325.8,1971.0246575342467,train,325.80000498141965,0.004472048703117033,326.03044154483155,0.34916275071268665,325.9844426409385,0.3278562644850647
1971-01-16,325.9,1971.0438356164384,test_interp,326.1194601258264,0.3167935626102677,326.22477534958807,0.3520247048542144,326.2385256640136,0.3316595105308775
1971-01-23,326.7,1971.0630136986301,train,326.6999544518265,0.004472049211549918,326.38962944873174,0.3552890424338154,326.45602712385056,0.33225230214732643
1971-01-30,326.6,1971.0821917808219,train,326.5999826915085,0.004472049516609621,326.527170248529,0.35835152316260466,326.60955985089805,0.34047495923557286
1971-02-06,326.5,1971.1013698630136,test_interp,326.45228807507135,0.3380992300123339,326.641598222474,0.36056062707628145,326.70850275710706,0.36148038127532045
1971-02-13,326.4,1971.1205479452055,test_interp,326.51838202334744,0.35921557180425123,326.73880080019103,0.36139856596527764,326.7870450625913,0.38012792261899336
1971-02-20,326.7,1971.1397260273973,test_interp,326.63791527051256,0.35900465300250395,326.825848939256,0.36062454705054964,326.8721426439439,0.3800571018977526
1971-02-27,327.0,1971.158904109589,test_interp,326.7989549988557,0.33736517315093756,326.910371127806,0.3583422592251626,326.96785211143566,0.3608552399136351
1971-03-06,327.1,1971.1780821917807,train,327.0999897549356,0.004472050177572241,326.99985349024433,0.3549774006152577,327.06223488774754,0.33755895880137343
